"","Gene_id","module","value"
"2750","AT1G63090","brown",0.0796062300550075
"2751","AT1G63090","turquoise",0.908950004666904
"2752","AT1G63090","yellow",-0.553084216932491
"2753","AT1G63120","blue",-0.933490842783858
"2754","AT1G63120","brown",0.341508026085312
"2755","AT1G63120","turquoise",0.97480253749777
"2756","AT1G63120","yellow",-0.445303690792148
"2757","AT1G63260","blue",-0.97469047203648
"2758","AT1G63260","brown",0.319553690795481
"2759","AT1G63260","turquoise",0.980532266737858
"2760","AT1G63260","yellow",-0.587763755210384
"2761","AT1G63500","blue",-0.925628958799346
"2762","AT1G63500","brown",0.264729762977353
"2763","AT1G63500","turquoise",0.931941278490553
"2764","AT1G63500","yellow",-0.305211303031928
"2765","AT1G63570","blue",-0.920406185623708
"2766","AT1G63570","brown",0.388299759388444
"2767","AT1G63570","turquoise",0.950551546964877
"2768","AT1G63570","yellow",-0.543372882136623
"2769","AT1G63750","blue",-0.952401924296704
"2770","AT1G63750","brown",0.160213654116554
"2771","AT1G63750","turquoise",0.956770082560375
"2772","AT1G63750","yellow",-0.501828184082475
"2773","AT1G63830","blue",-0.74232015970736
"2774","AT1G63830","brown",0.665278053806323
"2775","AT1G63830","turquoise",0.78888914004338
"2776","AT1G63830","yellow",0.0935396159608749
"2777","AT1G63860","blue",-0.977220355041702
"2778","AT1G63860","brown",0.330306751991447
"2779","AT1G63860","turquoise",0.974347062992472
"2780","AT1G63860","yellow",-0.408236764450721
"2781","AT1G63880","blue",-0.953221935926604
"2782","AT1G63880","brown",0.22988596113725
"2783","AT1G63880","turquoise",0.917533277989842
"2784","AT1G63880","yellow",-0.579896034012185
"2785","AT1G63900","blue",-0.978497411423473
"2786","AT1G63900","brown",0.440202908362639
"2787","AT1G63900","turquoise",0.991068769022515
"2788","AT1G63900","yellow",-0.511532920944846
"2789","AT1G64140","blue",0.653239015842333
"2790","AT1G64140","brown",0.185875739540856
"2791","AT1G64140","turquoise",-0.575420484853359
"2792","AT1G64140","yellow",0.68351997108067
"2793","AT1G64200","blue",0.230319593639103
"2794","AT1G64200","brown",0.124411703457581
"2795","AT1G64200","turquoise",-0.197832707514335
"2796","AT1G64200","yellow",0.908407106999168
"2797","AT1G64220","blue",-0.756350697119247
"2798","AT1G64220","brown",0.29275362150816
"2799","AT1G64220","turquoise",0.756379855630934
"2800","AT1G64220","yellow",-0.520942512512187
"2801","AT1G64230","blue",-0.352720471862462
"2802","AT1G64230","brown",-0.333606504904111
"2803","AT1G64230","turquoise",0.322285868636229
"2804","AT1G64230","yellow",-0.362219572586965
"2805","AT1G64330","blue",-0.972988832023659
"2806","AT1G64330","brown",0.260285403402271
"2807","AT1G64330","turquoise",0.969637335583311
"2808","AT1G64330","yellow",-0.600773729744673
"2809","AT1G64360","blue",-0.619381891957355
"2810","AT1G64360","brown",0.420517127856286
"2811","AT1G64360","turquoise",0.717856974130876
"2812","AT1G64360","yellow",-0.340694414934423
"2813","AT1G64370","blue",-0.603861165514348
"2814","AT1G64370","brown",0.497142511995878
"2815","AT1G64370","turquoise",0.721352398764601
"2816","AT1G64370","yellow",-0.2471204247203
"2817","AT1G64380","blue",0.713735390467825
"2818","AT1G64380","brown",0.0793017721045019
"2819","AT1G64380","turquoise",-0.669182338875505
"2820","AT1G64380","yellow",0.456472157491004
"2821","AT1G64390","blue",0.960738575279364
"2822","AT1G64390","brown",-0.301709367747745
"2823","AT1G64390","turquoise",-0.965160903347168
"2824","AT1G64390","yellow",0.554270179643249
"2825","AT1G64400","blue",0.872496001028968
"2826","AT1G64400","brown",-0.670535204195887
"2827","AT1G64400","turquoise",-0.862625391969421
"2828","AT1G64400","yellow",0.150441296308074
"2829","AT1G64500","blue",0.235841129326609
"2830","AT1G64500","brown",0.693298543367095
"2831","AT1G64500","turquoise",-0.103778198695402
"2832","AT1G64500","yellow",0.309187351307768
"2833","AT1G64510","blue",-0.208849039231986
"2834","AT1G64510","brown",0.860454146930088
"2835","AT1G64510","turquoise",0.202785228841482
"2836","AT1G64510","yellow",0.130407303543076
"2837","AT1G64620","blue",0.734588241345359
"2838","AT1G64620","brown",-0.0119265495914699
"2839","AT1G64620","turquoise",-0.702315084864064
"2840","AT1G64620","yellow",0.576331509277628
"2841","AT1G64640","blue",-0.953386277977873
"2842","AT1G64640","brown",0.344501044175591
"2843","AT1G64640","turquoise",0.972328892840607
"2844","AT1G64640","yellow",-0.55941447905479
"2845","AT1G64710","blue",0.708430061476065
"2846","AT1G64710","brown",0.0556515865223915
"2847","AT1G64710","turquoise",-0.720658007276991
"2848","AT1G64710","yellow",0.197378414543183
"2849","AT1G64720","blue",-0.266553718658376
"2850","AT1G64720","brown",0.362116316823738
"2851","AT1G64720","turquoise",0.305208844899459
"2852","AT1G64720","yellow",-0.177051332515671
"2853","AT1G64760","blue",-0.920374576332598
"2854","AT1G64760","brown",0.468950222490537
"2855","AT1G64760","turquoise",0.953298548609901
"2856","AT1G64760","yellow",-0.262817135733013
"2857","AT1G64860","blue",0.812171414017421
"2858","AT1G64860","brown",-0.736741744727873
"2859","AT1G64860","turquoise",-0.85222852277411
"2860","AT1G64860","yellow",0.0749079260437203
"2861","AT1G64900","blue",0.708387525685585
"2862","AT1G64900","brown",0.263905497890791
"2863","AT1G64900","turquoise",-0.597748813091985
"2864","AT1G64900","yellow",0.735167350546721
"2865","AT1G64950","blue",0.87503141425682
"2866","AT1G64950","brown",0.0139552478038298
"2867","AT1G64950","turquoise",-0.782571961833045
"2868","AT1G64950","yellow",0.6122862772137
"2869","AT1G64980","blue",-0.865128247649175
"2870","AT1G64980","brown",0.0804283344872188
"2871","AT1G64980","turquoise",0.869765070586882
"2872","AT1G64980","yellow",-0.538870307064514
"2873","AT1G65010","blue",-0.926234433757817
"2874","AT1G65010","brown",0.127111022418421
"2875","AT1G65010","turquoise",0.912267586624358
"2876","AT1G65010","yellow",-0.643109914516572
"2877","AT1G65060","blue",0.80038367563451
"2878","AT1G65060","brown",0.178780928826505
"2879","AT1G65060","turquoise",-0.772776801458848
"2880","AT1G65060","yellow",0.527116305210582
"2881","AT1G65310","blue",-0.94067818503817
"2882","AT1G65310","brown",0.189731412294521
"2883","AT1G65310","turquoise",0.915190734913721
"2884","AT1G65310","yellow",-0.55616220011749
"2885","AT1G65390","blue",-0.78452922791561
"2886","AT1G65390","brown",0.374293825889005
"2887","AT1G65390","turquoise",0.792891394268593
"2888","AT1G65390","yellow",0.0134428541581742
"2889","AT1G65486","blue",-0.776679145177173
"2890","AT1G65486","brown",0.659109792218188
"2891","AT1G65486","turquoise",0.824647250856458
"2892","AT1G65486","yellow",0.0458097799082842
"2893","AT1G65490","blue",-0.857622348811964
"2894","AT1G65490","brown",0.557346799397488
"2895","AT1G65490","turquoise",0.926834829508317
"2896","AT1G65490","yellow",-0.214878077550652
"2897","AT1G65590","blue",-0.849422841168593
"2898","AT1G65590","brown",0.193093363697411
"2899","AT1G65590","turquoise",0.854534203840518
"2900","AT1G65590","yellow",-0.720355589041029
"2901","AT1G65800","blue",0.712941312434185
"2902","AT1G65800","brown",-0.532631641896054
"2903","AT1G65800","turquoise",-0.731944530054511
"2904","AT1G65800","yellow",0.438861094936818
"2905","AT1G65840","blue",-0.903128103533765
"2906","AT1G65840","brown",0.335224404344208
"2907","AT1G65840","turquoise",0.896717724727876
"2908","AT1G65840","yellow",-0.409374762127811
"2909","AT1G65845","blue",-0.925698478795234
"2910","AT1G65845","brown",0.443455302525798
"2911","AT1G65845","turquoise",0.944201003517501
"2912","AT1G65845","yellow",-0.390143726156955
"2913","AT1G66090","blue",-0.662152082178726
"2914","AT1G66090","brown",-0.0805336535121662
"2915","AT1G66090","turquoise",0.538221767252913
"2916","AT1G66090","yellow",-0.599425326706472
"2917","AT1G66130","blue",0.143681120319831
"2918","AT1G66130","brown",0.757745455201722
"2919","AT1G66130","turquoise",-0.000417760238162534
"2920","AT1G66130","yellow",0.411543385171465
"2921","AT1G66150","blue",-0.975063861331239
"2922","AT1G66150","brown",0.288827687896691
"2923","AT1G66150","turquoise",0.975775187424695
"2924","AT1G66150","yellow",-0.564508305851137
"2925","AT1G66160","blue",-0.983608355831566
"2926","AT1G66160","brown",0.332156154397368
"2927","AT1G66160","turquoise",0.9760010122491
"2928","AT1G66160","yellow",-0.519199084065795
"2929","AT1G66180","blue",-0.959883070666729
"2930","AT1G66180","brown",0.325326546866943
"2931","AT1G66180","turquoise",0.983405795287382
"2932","AT1G66180","yellow",-0.531420133564378
"2933","AT1G66200","blue",-0.42103717996407
"2934","AT1G66200","brown",0.083537317178728
"2935","AT1G66200","turquoise",0.525253644255065
"2936","AT1G66200","yellow",-0.445545276160606
"2937","AT1G66260","blue",-0.971813870151175
"2938","AT1G66260","brown",0.363633585271116
"2939","AT1G66260","turquoise",0.988935712279364
"2940","AT1G66260","yellow",-0.412446137453878
"2941","AT1G66330","blue",0.764346012440949
"2942","AT1G66330","brown",-0.443304848848258
"2943","AT1G66330","turquoise",-0.696356050652538
"2944","AT1G66330","yellow",0.287399167819439
"2945","AT1G66350","blue",-0.459226679251838
"2946","AT1G66350","brown",0.617115374417757
"2947","AT1G66350","turquoise",0.510809961591206
"2948","AT1G66350","yellow",0.471530980727928
"2949","AT1G66400","blue",-0.932981072196264
"2950","AT1G66400","brown",0.169284391026525
"2951","AT1G66400","turquoise",0.90186913630858
"2952","AT1G66400","yellow",-0.562407847779829
"2953","AT1G66500","blue",-0.853797007075147
"2954","AT1G66500","brown",0.516973863472446
"2955","AT1G66500","turquoise",0.874095797416145
"2956","AT1G66500","yellow",-0.130585895028355
"2957","AT1G66725","blue",0.439126957471371
"2958","AT1G66725","brown",-0.109773340713302
"2959","AT1G66725","turquoise",-0.453760620082369
"2960","AT1G66725","yellow",0.318824547094684
"2961","AT1G66760","blue",0.592402789084795
"2962","AT1G66760","brown",0.061299604174729
"2963","AT1G66760","turquoise",-0.598055782041652
"2964","AT1G66760","yellow",0.866671000149079
"2965","AT1G66820","blue",0.100184559729071
"2966","AT1G66820","brown",0.803729201957376
"2967","AT1G66820","turquoise",-0.00166463369454076
"2968","AT1G66820","yellow",0.263909059839944
"2969","AT1G66840","blue",0.745178047162683
"2970","AT1G66840","brown",-0.625794986645605
"2971","AT1G66840","turquoise",-0.736224693539143
"2972","AT1G66840","yellow",0.0580381789070047
"2973","AT1G66880","blue",0.639568445212952
"2974","AT1G66880","brown",-0.269242459713405
"2975","AT1G66880","turquoise",-0.674215131571731
"2976","AT1G66880","yellow",0.501928159810643
"2977","AT1G66940","blue",-0.983245725811942
"2978","AT1G66940","brown",0.31643501577154
"2979","AT1G66940","turquoise",0.982172089593092
"2980","AT1G66940","yellow",-0.558560075336225
"2981","AT1G67070","blue",0.629489820614273
"2982","AT1G67070","brown",0.0315708520663046
"2983","AT1G67070","turquoise",-0.546097515535865
"2984","AT1G67070","yellow",0.820391211891503
"2985","AT1G67090","blue",-0.327228408030213
"2986","AT1G67090","brown",0.972529046529458
"2987","AT1G67090","turquoise",0.375044136362297
"2988","AT1G67090","yellow",0.155283850978271
"2989","AT1G67195","blue",0.884700915377239
"2990","AT1G67195","brown",-0.50651057533909
"2991","AT1G67195","turquoise",-0.851229289888919
"2992","AT1G67195","yellow",0.251523050862841
"2993","AT1G67230","blue",-0.910035811996614
"2994","AT1G67230","brown",0.176711793241055
"2995","AT1G67230","turquoise",0.921724124076851
"2996","AT1G67230","yellow",-0.59272484591303
"2997","AT1G67360","blue",0.786272403532446
"2998","AT1G67360","brown",0.0716841730481868
"2999","AT1G67360","turquoise",-0.661730063981674
"3000","AT1G67360","yellow",0.691140664290049
"3001","AT1G67430","blue",-0.0812385346400349
"3002","AT1G67430","brown",0.664318492569204
"3003","AT1G67430","turquoise",0.0798196431514037
"3004","AT1G67430","yellow",0.265126465760374
"3005","AT1G67470","blue",-0.927731399912694
"3006","AT1G67470","brown",0.254104918456911
"3007","AT1G67470","turquoise",0.948682507254633
"3008","AT1G67470","yellow",-0.61635963052945
"3009","AT1G67560","blue",-0.938021556353034
"3010","AT1G67560","brown",0.373779592565255
"3011","AT1G67560","turquoise",0.974262119303878
"3012","AT1G67560","yellow",-0.401973138732466
"3013","AT1G67700","blue",-0.173777206275901
"3014","AT1G67700","brown",0.848307359804263
"3015","AT1G67700","turquoise",0.185900235053917
"3016","AT1G67700","yellow",-0.0327583463849775
"3017","AT1G67730","blue",0.962720919464786
"3018","AT1G67730","brown",-0.534871165923319
"3019","AT1G67730","turquoise",-0.960582508848327
"3020","AT1G67730","yellow",0.424551474227021
"3021","AT1G67740","blue",-0.389673804459387
"3022","AT1G67740","brown",0.964316096194323
"3023","AT1G67740","turquoise",0.467496778558389
"3024","AT1G67740","yellow",0.0789558365196285
"3025","AT1G67750","blue",0.930646124581163
"3026","AT1G67750","brown",-0.364591842631643
"3027","AT1G67750","turquoise",-0.946016353303733
"3028","AT1G67750","yellow",0.363672928031518
"3029","AT1G67860","blue",-0.574601062031256
"3030","AT1G67860","brown",0.843173908727902
"3031","AT1G67860","turquoise",0.663863283861951
"3032","AT1G67860","yellow",-0.0541253259719018
"3033","AT1G67865","blue",-0.659334868838971
"3034","AT1G67865","brown",0.716735784342774
"3035","AT1G67865","turquoise",0.770625190116035
"3036","AT1G67865","yellow",-0.0954149864681613
"3037","AT1G67870","blue",-0.52180413492517
"3038","AT1G67870","brown",0.800203674972678
"3039","AT1G67870","turquoise",0.642032781498242
"3040","AT1G67870","yellow",-0.0521776796842578
"3041","AT1G67900","blue",-0.602009935253719
"3042","AT1G67900","brown",0.0560014908324426
"3043","AT1G67900","turquoise",0.654787642746396
"3044","AT1G67900","yellow",-0.411708905423209
"3045","AT1G67910","blue",-0.976355905985298
"3046","AT1G67910","brown",0.339371275028613
"3047","AT1G67910","turquoise",0.960017719050877
"3048","AT1G67910","yellow",-0.447936095418622
"3049","AT1G67930","blue",-0.91979958617171
"3050","AT1G67930","brown",0.52920056377162
"3051","AT1G67930","turquoise",0.942450495252455
"3052","AT1G67930","yellow",-0.374762006050896
"3053","AT1G68400","blue",-0.926366182155817
"3054","AT1G68400","brown",0.318329890756762
"3055","AT1G68400","turquoise",0.936939671809704
"3056","AT1G68400","yellow",-0.612548761015305
"3057","AT1G68410","blue",-0.985793477692433
"3058","AT1G68410","brown",0.310975666725596
"3059","AT1G68410","turquoise",0.988820500213005
"3060","AT1G68410","yellow",-0.50461449514219
"3061","AT1G68440","blue",-0.88208688704841
"3062","AT1G68440","brown",0.587478176435708
"3063","AT1G68440","turquoise",0.942101273256374
"3064","AT1G68440","yellow",-0.301211420289918
"3065","AT1G68520","blue",-0.918170340701149
"3066","AT1G68520","brown",0.35723435366268
"3067","AT1G68520","turquoise",0.877978879189624
"3068","AT1G68520","yellow",-0.576607290636774
"3069","AT1G68530","blue",0.747880340116904
"3070","AT1G68530","brown",0.0520738855474169
"3071","AT1G68530","turquoise",-0.653952862079703
"3072","AT1G68530","yellow",0.742400064782169
"3073","AT1G68560","blue",0.884907445483062
"3074","AT1G68560","brown",-0.538192786787533
"3075","AT1G68560","turquoise",-0.945681961365634
"3076","AT1G68560","yellow",0.307425837466487
"3077","AT1G68570","blue",0.947895692404258
"3078","AT1G68570","brown",-0.0986030544768063
"3079","AT1G68570","turquoise",-0.909134483293797
"3080","AT1G68570","yellow",0.514202929301278
"3081","AT1G68580","blue",-0.977661436402318
"3082","AT1G68580","brown",0.227657466232704
"3083","AT1G68580","turquoise",0.971952596210031
"3084","AT1G68580","yellow",-0.553768135097556
"3085","AT1G68585","blue",-0.719852932142391
"3086","AT1G68585","brown",-0.204275545507023
"3087","AT1G68585","turquoise",0.688281463674046
"3088","AT1G68585","yellow",-0.818554623967503
"3089","AT1G68670","blue",0.938013197479747
"3090","AT1G68670","brown",-0.195262914416145
"3091","AT1G68670","turquoise",-0.906382579818831
"3092","AT1G68670","yellow",0.714723259780306
"3093","AT1G68725","blue",-0.260890316916919
"3094","AT1G68725","brown",0.59809801804264
"3095","AT1G68725","turquoise",0.285773914783998
"3096","AT1G68725","yellow",0.0461201045658162
"3097","AT1G68840","blue",-0.968540032385649
"3098","AT1G68840","brown",0.413857527940785
"3099","AT1G68840","turquoise",0.95322488410915
"3100","AT1G68840","yellow",-0.492632813028318
"3101","AT1G68870","blue",-0.680217776037079
"3102","AT1G68870","brown",0.250762218351291
"3103","AT1G68870","turquoise",0.749794839479912
"3104","AT1G68870","yellow",-0.0419442120320158
"3105","AT1G69010","blue",0.921363473339071
"3106","AT1G69010","brown",-0.438451067994175
"3107","AT1G69010","turquoise",-0.935752536399309
"3108","AT1G69010","yellow",0.64807990856018
"3109","AT1G69252","blue",0.927998943068038
"3110","AT1G69252","brown",-0.343632466066806
"3111","AT1G69252","turquoise",-0.866400478716814
"3112","AT1G69252","yellow",0.665379492717612
"3113","AT1G69260","blue",0.790395365477027
"3114","AT1G69260","brown",-0.0517918802288146
"3115","AT1G69260","turquoise",-0.736942084142716
"3116","AT1G69260","yellow",0.839390612293248
"3117","AT1G69295","blue",-0.782245712939803
"3118","AT1G69295","brown",0.812132069372141
"3119","AT1G69295","turquoise",0.847986366690623
"3120","AT1G69295","yellow",-0.139882936800198
"3121","AT1G69360","blue",0.640648034007519
"3122","AT1G69360","brown",-0.178427202606318
"3123","AT1G69360","turquoise",-0.632741107022407
"3124","AT1G69360","yellow",0.916381418888942
"3125","AT1G69370","blue",0.391523031093434
"3126","AT1G69370","brown",0.027551329176831
"3127","AT1G69370","turquoise",-0.372698765427827
"3128","AT1G69370","yellow",0.936579647843443
"3129","AT1G69440","blue",0.975979430616229
"3130","AT1G69440","brown",-0.409036475563858
"3131","AT1G69440","turquoise",-0.988272283556738
"3132","AT1G69440","yellow",0.459003185839907
"3133","AT1G69480","blue",0.946177869246329
"3134","AT1G69480","brown",-0.222003306038608
"3135","AT1G69480","turquoise",-0.913675132950313
"3136","AT1G69480","yellow",0.730520432110696
"3137","AT1G69490","blue",0.853531495643106
"3138","AT1G69490","brown",-0.419006270584107
"3139","AT1G69490","turquoise",-0.90474525663703
"3140","AT1G69490","yellow",0.358955997911169
"3141","AT1G69510","blue",-0.411228659407743
"3142","AT1G69510","brown",0.360425037778017
"3143","AT1G69510","turquoise",0.553039817682932
"3144","AT1G69510","yellow",0.0142411150626277
"3145","AT1G69523","blue",0.729850395642024
"3146","AT1G69523","brown",-0.294692881637358
"3147","AT1G69523","turquoise",-0.647369491808645
"3148","AT1G69523","yellow",0.31158365928889
"3149","AT1G69530","blue",0.760349442041422
"3150","AT1G69530","brown",-0.139727384812214
"3151","AT1G69530","turquoise",-0.792657217980227
"3152","AT1G69530","yellow",0.243943731732867
"3153","AT1G69610","blue",0.841343299675527
"3154","AT1G69610","brown",-0.224021426530041
"3155","AT1G69610","turquoise",-0.800373847439638
"3156","AT1G69610","yellow",0.839754992602192
"3157","AT1G69620","blue",-0.395259863372323
"3158","AT1G69620","brown",0.645344440033792
"3159","AT1G69620","turquoise",0.392717720066499
"3160","AT1G69620","yellow",-0.0305388757873876
"3161","AT1G69740","blue",-0.624051742166611
"3162","AT1G69740","brown",0.90024242249108
"3163","AT1G69740","turquoise",0.636578478765604
"3164","AT1G69740","yellow",0.0041871276557975
"3165","AT1G69760","blue",-0.932167541745044
"3166","AT1G69760","brown",0.226363370557418
"3167","AT1G69760","turquoise",0.953077731319583
"3168","AT1G69760","yellow",-0.558228502795702
"3169","AT1G69780","blue",-0.759691867703241
"3170","AT1G69780","brown",-0.126282680453941
"3171","AT1G69780","turquoise",0.734042356735415
"3172","AT1G69780","yellow",-0.798777622952121
"3173","AT1G69840","blue",-0.948959540688136
"3174","AT1G69840","brown",0.417525793059601
"3175","AT1G69840","turquoise",0.948527502438768
"3176","AT1G69840","yellow",-0.282171012372138
"3177","AT1G69850","blue",-0.898368832813759
"3178","AT1G69850","brown",0.229366020615926
"3179","AT1G69850","turquoise",0.914629234436842
"3180","AT1G69850","yellow",-0.704464791329676
"3181","AT1G69890","blue",-0.803852218526237
"3182","AT1G69890","brown",0.567160472338857
"3183","AT1G69890","turquoise",0.750346303841576
"3184","AT1G69890","yellow",-0.381644238218273
"3185","AT1G69900","blue",-0.983338211136303
"3186","AT1G69900","brown",0.419208946013269
"3187","AT1G69900","turquoise",0.987335203511894
"3188","AT1G69900","yellow",-0.457001196592243
"3189","AT1G70060","blue",-0.95601235682453
"3190","AT1G70060","brown",0.182173850997949
"3191","AT1G70060","turquoise",0.940713070341908
"3192","AT1G70060","yellow",-0.570388229252506
"3193","AT1G70090","blue",-0.959352752752662
"3194","AT1G70090","brown",0.431730782680782
"3195","AT1G70090","turquoise",0.977009283362135
"3196","AT1G70090","yellow",-0.479747910200953
"3197","AT1G70100","blue",-0.948310024914604
"3198","AT1G70100","brown",0.133257476943949
"3199","AT1G70100","turquoise",0.913742186701414
"3200","AT1G70100","yellow",-0.707218485714004
"3201","AT1G70160","blue",0.723047983421265
"3202","AT1G70160","brown",-0.455666298472392
"3203","AT1G70160","turquoise",-0.787936954999553
"3204","AT1G70160","yellow",0.253105330144798
"3205","AT1G70290","blue",-0.920953400404826
"3206","AT1G70290","brown",0.273363958464507
"3207","AT1G70290","turquoise",0.883025968062159
"3208","AT1G70290","yellow",-0.394829498108512
"3209","AT1G70370","blue",-0.835188226265789
"3210","AT1G70370","brown",0.725100190911096
"3211","AT1G70370","turquoise",0.890627346441007
"3212","AT1G70370","yellow",-0.127241768049815
"3213","AT1G70420","blue",0.911580910049142
"3214","AT1G70420","brown",-0.246501438254723
"3215","AT1G70420","turquoise",-0.889503209823282
"3216","AT1G70420","yellow",0.4428698990739
"3217","AT1G70520","blue",-0.750983652390597
"3218","AT1G70520","brown",-0.02312814624083
"3219","AT1G70520","turquoise",0.691610618043563
"3220","AT1G70520","yellow",-0.396830427105812
"3221","AT1G70580","blue",0.967581466728545
"3222","AT1G70580","brown",-0.391717216610525
"3223","AT1G70580","turquoise",-0.91316873189091
"3224","AT1G70580","yellow",0.504271357360222
"3225","AT1G70600","blue",-0.585974546690201
"3226","AT1G70600","brown",0.903728929058157
"3227","AT1G70600","turquoise",0.606194653707461
"3228","AT1G70600","yellow",-0.0933967004361268
"3229","AT1G70660","blue",0.564112108247886
"3230","AT1G70660","brown",-0.784949716896865
"3231","AT1G70660","turquoise",-0.587530273714272
"3232","AT1G70660","yellow",-0.0893982688450003
"3233","AT1G70700","blue",0.390443063390906
"3234","AT1G70700","brown",0.0965481950540021
"3235","AT1G70700","turquoise",-0.31603171532118
"3236","AT1G70700","yellow",0.959929617150486
"3237","AT1G70740","blue",-0.992457775441777
"3238","AT1G70740","brown",0.36884909182766
"3239","AT1G70740","turquoise",0.982315507004002
"3240","AT1G70740","yellow",-0.509139843157127
"3241","AT1G70780","blue",-0.872811050161321
"3242","AT1G70780","brown",0.504420492153925
"3243","AT1G70780","turquoise",0.932500295362039
"3244","AT1G70780","yellow",-0.240801475671243
"3245","AT1G70820","blue",0.836074371690752
"3246","AT1G70820","brown",-0.194683900790321
"3247","AT1G70820","turquoise",-0.821687721402292
"3248","AT1G70820","yellow",0.835510576546797
"3249","AT1G70830","blue",0.127272006538266
"3250","AT1G70830","brown",0.285194233471033
"3251","AT1G70830","turquoise",-0.0952927815824267
"3252","AT1G70830","yellow",0.444632992630964
"3253","AT1G70940","blue",-0.637932709837622
"3254","AT1G70940","brown",0.226955416413999
"3255","AT1G70940","turquoise",0.659700139194965
"3256","AT1G70940","yellow",-0.62803739640899
"3257","AT1G70985","blue",-0.895943442826063
"3258","AT1G70985","brown",0.388575653203041
"3259","AT1G70985","turquoise",0.939004794162368
"3260","AT1G70985","yellow",-0.498454347084689
"3261","AT1G71020","blue",-0.955452180413904
"3262","AT1G71020","brown",0.31305078523814
"3263","AT1G71020","turquoise",0.940660755790465
"3264","AT1G71020","yellow",-0.64849126153886
"3265","AT1G71030","blue",0.849104680856959
"3266","AT1G71030","brown",-0.65334095256884
"3267","AT1G71030","turquoise",-0.867350756565395
"3268","AT1G71030","yellow",0.153423137802957
"3269","AT1G71100","blue",-0.634470747347346
"3270","AT1G71100","brown",0.669661146410078
"3271","AT1G71100","turquoise",0.694552418514895
"3272","AT1G71100","yellow",0.292800987481866
"3273","AT1G71350","blue",0.236445762542533
"3274","AT1G71350","brown",-0.0223911908590254
"3275","AT1G71350","turquoise",-0.291385992029556
"3276","AT1G71350","yellow",-0.0180442203244292
"3277","AT1G71500","blue",-0.190770686842119
"3278","AT1G71500","brown",0.809724730146624
"3279","AT1G71500","turquoise",0.312953439928718
"3280","AT1G71500","yellow",0.221947144190232
"3281","AT1G71697","blue",-0.661587165518751
"3282","AT1G71697","brown",0.255424906569847
"3283","AT1G71697","turquoise",0.676747740208432
"3284","AT1G71697","yellow",-0.0195317411952429
"3285","AT1G71880","blue",-0.930648543701316
"3286","AT1G71880","brown",0.517395308115764
"3287","AT1G71880","turquoise",0.930493474827277
"3288","AT1G71880","yellow",-0.409227557979828
"3289","AT1G71950","blue",-0.826205010704552
"3290","AT1G71950","brown",0.530100637602494
"3291","AT1G71950","turquoise",0.84858785719963
"3292","AT1G71950","yellow",-0.0727673957705486
"3293","AT1G72150","blue",-0.973975454130306
"3294","AT1G72150","brown",0.342959761836558
"3295","AT1G72150","turquoise",0.983603967322758
"3296","AT1G72150","yellow",-0.54420470577061
"3297","AT1G72180","blue",-0.880570562967242
"3298","AT1G72180","brown",0.419251602501664
"3299","AT1G72180","turquoise",0.903892425443896
"3300","AT1G72180","yellow",-0.0710055187659315
"3301","AT1G72360","blue",-0.825223130011062
"3302","AT1G72360","brown",0.100262306647883
"3303","AT1G72360","turquoise",0.852692071749972
"3304","AT1G72360","yellow",-0.316620398197156
"3305","AT1G72370","blue",-0.0602737126666648
"3306","AT1G72370","brown",0.717951951591437
"3307","AT1G72370","turquoise",0.0413193754415909
"3308","AT1G72370","yellow",0.313866641303183
"3309","AT1G72416","blue",-0.964668893971583
"3310","AT1G72416","brown",0.359591755262607
"3311","AT1G72416","turquoise",0.970143167819451
"3312","AT1G72416","yellow",-0.434019417724124
"3313","AT1G72430","blue",-0.947556325571144
"3314","AT1G72430","brown",0.295035348808727
"3315","AT1G72430","turquoise",0.963710268484283
"3316","AT1G72430","yellow",-0.538898797360382
"3317","AT1G72450","blue",-0.396099685068909
"3318","AT1G72450","brown",0.274454157467103
"3319","AT1G72450","turquoise",0.454002471829829
"3320","AT1G72450","yellow",0.528251237281476
"3321","AT1G72470","blue",-0.973734897485555
"3322","AT1G72470","brown",0.343898238632642
"3323","AT1G72470","turquoise",0.966116669011848
"3324","AT1G72470","yellow",-0.336067249431866
"3325","AT1G72510","blue",-0.773186129515201
"3326","AT1G72510","brown",0.0425516505028198
"3327","AT1G72510","turquoise",0.807102895072953
"3328","AT1G72510","yellow",-0.387031149325883
"3329","AT1G72520","blue",0.149018838955944
"3330","AT1G72520","brown",0.194092080859085
"3331","AT1G72520","turquoise",-0.116024875272267
"3332","AT1G72520","yellow",0.860993090949013
"3333","AT1G72610","blue",-0.942501072577356
"3334","AT1G72610","brown",0.533663875050991
"3335","AT1G72610","turquoise",0.964161948018316
"3336","AT1G72610","yellow",-0.505914852609576
"3337","AT1G72750","blue",-0.887138910032471
"3338","AT1G72750","brown",0.420632763358653
"3339","AT1G72750","turquoise",0.940894925565259
"3340","AT1G72750","yellow",-0.446461505230952
"3341","AT1G72770","blue",0.919218547758753
"3342","AT1G72770","brown",-0.197412621912413
"3343","AT1G72770","turquoise",-0.852129940956312
"3344","AT1G72770","yellow",0.752273563906193
"3345","AT1G72790","blue",-0.972628745268202
"3346","AT1G72790","brown",0.393109204552157
"3347","AT1G72790","turquoise",0.989960625748363
"3348","AT1G72790","yellow",-0.474257557493003
"3349","AT1G72910","blue",-0.578549690966485
